gear_ID,gear_Tier,health,damage,armor,focus,resist,crit_Damage,crit_Chance,speed,dodge_Chance,block_Chance,block_Amount,accuracy,picture,crafting_Part1_ID,crafting_Part1_Count,crafting_Part2_ID,crafting_Part2_Count,crafting_Part3_ID,crafting_Part3_Count,crafting_Cost,
T16_ScientistSupreme,16,0,0,0,0,0,0,0,0,0,0,0,0,Gear_ScientistSupreme,,0,,0,,0,1000000,
T17_ScientistSupreme,17,0,0,0,0,0,0,0,0,0,0,0,0,Gear_ScientistSupreme,,0,,0,,0,1000000,
T18_ScientistSupreme,18,0,0,0,0,0,0,0,0,0,0,0,0,Gear_ScientistSupreme,,0,,0,,0,1000000,
T19_ScientistSupreme,19,0,0,0,0,0,0,0,0,0,0,0,0,Gear_ScientistSupreme,,0,,0,,0,1000000,
T20_ScientistSupreme,20,0,0,0,0,0,0,0,0,0,0,0,0,Gear_ScientistSupreme,,0,,0,,0,1000000,
T1_ShieldDmg_AoE,1,0,10,5,0,2,0,0,0,0,0,0,0,Gear_ShieldDmg_AoE,Green_Damage_Mat,1,Green_Focus_Mat,1,,0,0,
T2_ShieldDmg_AoE,2,0,10,10,0,2,0,0,0,0,0,0,0,Gear_ShieldDmg_AoE,Green_Tech_Mat,1,Green_Armor_Mat,1,,0,1100,
T3_ShieldDmg_AoE,3,0,10,15,0,2,0,0,0,0,0,0,0,Gear_ShieldDmg_AoE,Green_Tech_Mat,1,Green_Armor_Mat,1,Green_Damage_Mat,1,1900,
T4_ShieldDmg_AoE,4,0,10,20,0,4,0,0,0,0,0,0,0,Gear_ShieldDmg_AoE,Blue_Tech_Mat,1,Blue_Tech_Armor_Mat,1,Blue_Tech_Damage_Mat,1,2200,
T5_ShieldDmg_AoE,5,0,10,25,0,4,0,0,0,0,0,0,0,Gear_ShieldDmg_AoE,Blue_Tech_Mat,1,Blue_Tech_Armor_Mat,1,Blue_Tech_Damage_Mat,1,2400,
T6_ShieldDmg_AoE,6,0,10,30,0,4,0,0,0,0,0,0,0,Gear_ShieldDmg_AoE,Blue_Tech_Mat,2,Blue_Tech_Armor_Mat,2,Blue_Tech_Damage_Mat,2,2800,
T7_ShieldDmg_AoE,7,0,10,35,0,5,0,0,0,0,0,0,0,Gear_ShieldDmg_AoE,Blue_Tech_Mat,3,Blue_Tech_Armor_Mat,2,Blue_Tech_Damage_Mat,2,3400,
T8_ShieldDmg_AoE,8,0,10,40,0,5,0,0,0,0,0,0,0,Gear_ShieldDmg_AoE,Purple_Tech_Mat,1,Purple_Tech_Armor_Mat,1,Purple_Tech_Damage_Mat,1,4600,
T9_ShieldDmg_AoE,9,0,10,45,0,5,0,0,0,0,0,0,0,Gear_ShieldDmg_AoE,Purple_Tech_Mat,1,Purple_Tech_Armor_Mat,2,Purple_Tech_Damage_Mat,2,5800,
T10_ShieldDmg_AoE,10,0,10,50,0,5,0,0,0,0,0,0,0,Gear_ShieldDmg_AoE,Purple_Tech_Mat,4,Purple_Tech_Armor_Mat,3,Purple_metal3,8,7300,
T11_ShieldDmg_AoE,11,0,10,55,0,5,0,0,0,0,0,0,0,Gear_ShieldDmg_AoE,Purple_Tech_Mat,5,Purple_Tech_Armor_Mat,5,Purple_metal3,10,9200,
T12_ShieldDmg_AoE,12,0,10,60,0,5,0,0,0,0,0,0,0,Gear_ShieldDmg_AoE,Orange_Tech_Mat,1,Orange_Tech_Armor_Mat,2,Orange_metal3,12,10000,
T13_ShieldDmg_AoE,13,0,0,0,0,0,0,0,0,0,0,0,0,Gear_ShieldDmg_AoE,Orange_Tech_Mat,2,Orange_Tech_Armor_Mat,3,Orange_metal3,15,13000,
T14_ShieldDmg_AoE,14,0,0,0,0,0,0,0,0,0,0,0,0,Gear_ShieldDmg_AoE,Orange_Tech_Mat,4,Orange_Tech_Armor_Mat,4,Orange_metal3,25,14000,
T15_ShieldDmg_AoE,15,0,0,0,0,0,0,0,0,0,0,0,0,Gear_ShieldDmg_AoE,Orange_Tech_Mat,7,Orange_Tech_Armor_Mat,6,Orange_metal3,35,15000,
T16_ShieldDmg_AoE,16,0,0,0,0,0,0,0,0,0,0,0,0,Gear_ShieldDmg_AoE,,0,,0,,0,1000000,
T17_ShieldDmg_AoE,17,0,0,0,0,0,0,0,0,0,0,0,0,Gear_ShieldDmg_AoE,,0,,0,,0,1000000,
T18_ShieldDmg_AoE,18,0,0,0,0,0,0,0,0,0,0,0,0,Gear_ShieldDmg_AoE,,0,,0,,0,1000000,
T19_ShieldDmg_AoE,19,0,0,0,0,0,0,0,0,0,0,0,0,Gear_ShieldDmg_AoE,,0,,0,,0,1000000,
T20_ShieldDmg_AoE,20,0,0,0,0,0,0,0,0,0,0,0,0,Gear_ShieldDmg_AoE,,0,,0,,0,1000000,
T1_ShieldDmg_Defense,1,40,4,0,2,0,0,0,0,0,0,0,0,Gear_ShieldDmg_Defense,Green_Damage_Mat,1,Green_Focus_Mat,1,,0,0,
T2_ShieldDmg_Defense,2,40,5,0,2,0,0,0,0,0,0,0,0,Gear_ShieldDmg_Defense,Green_Tech_Mat,1,Green_Health_Mat,1,,0,1100,
T3_ShieldDmg_Defense,3,70,5,0,2,0,0,0,0,0,0,0,0,Gear_ShieldDmg_Defense,Green_Tech_Mat,1,Green_Health_Mat,1,Green_Armor_Mat,1,1900,
T4_ShieldDmg_Defense,4,100,6,0,2,0,0,0,0,0,0,0,0,Gear_ShieldDmg_Defense,Blue_Tech_Mat,1,Blue_Tech_Health_Mat,1,Blue_Tech_Armor_Mat,1,2200,
T5_ShieldDmg_Defense,5,160,6,0,2,0,0,0,0,0,0,0,0,Gear_ShieldDmg_Defense,Blue_Tech_Mat,1,Blue_Tech_Health_Mat,1,Blue_Tech_Armor_Mat,1,2400,
T6_ShieldDmg_Defense,6,180,8,0,5,0,0,0,0,0,0,0,0,Gear_ShieldDmg_Defense,Blue_Tech_Mat,2,Blue_Tech_Health_Mat,2,Blue_Tech_Armor_Mat,2,2800,
T7_ShieldDmg_Defense,7,200,12,0,5,0,0,0,0,0,0,0,0,Gear_ShieldDmg_Defense,Blue_Tech_Mat,3,Blue_Tech_Health_Mat,2,Blue_Tech_Armor_Mat,2,3400,
T8_ShieldDmg_Defense,8,220,13,0,7,0,0,0,0,0,0,0,0,Gear_ShieldDmg_Defense,Purple_Tech_Mat,1,Purple_Tech_Health_Mat,1,Purple_Tech_Armor_Mat,1,4600,
T9_ShieldDmg_Defense,9,230,13,0,7,0,0,0,0,0,0,0,0,Gear_ShieldDmg_Defense,Purple_Tech_Mat,1,Purple_Tech_Health_Mat,2,Purple_Tech_Armor_Mat,2,5800,
T10_ShieldDmg_Defense,10,240,14,0,10,0,0,0,0,0,0,0,0,Gear_ShieldDmg_Defense,Purple_Tech_Mat,4,Purple_Tech_Health_Mat,3,Purple_equipment4,8,7300,
T11_ShieldDmg_Defense,11,250,15,0,10,0,0,0,0,0,0,0,0,Gear_ShieldDmg_Defense,Purple_Tech_Mat,5,Purple_Tech_Health_Mat,5,Purple_equipment4,10,9200,
T12_ShieldDmg_Defense,12,260,15,0,10,0,0,0,0,0,0,0,0,Gear_ShieldDmg_Defense,Orange_Tech_Mat,1,Orange_Tech_Health_Mat,2,Orange_equipment4,12,10000,
T13_ShieldDmg_Defense,13,0,0,0,0,0,0,0,0,0,0,0,0,Gear_ShieldDmg_Defense,Orange_Tech_Mat,2,Orange_Tech_Health_Mat,3,Orange_equipment4,15,13000,
T14_ShieldDmg_Defense,14,0,0,0,0,0,0,0,0,0,0,0,0,Gear_ShieldDmg_Defense,Orange_Tech_Mat,4,Orange_Tech_Health_Mat,4,Orange_equipment4,25,14000,
T15_ShieldDmg_Defense,15,0,0,0,0,0,0,0,0,0,0,0,0,Gear_ShieldDmg_Defense,Orange_Tech_Mat,7,Orange_Tech_Health_Mat,6,Orange_equipment4,35,15000,
T16_ShieldDmg_Defense,16,0,0,0,0,0,0,0,0,0,0,0,0,Gear_ShieldDmg_Defense,,0,,0,,0,1000000,
T17_ShieldDmg_Defense,17,0,0,0,0,0,0,0,0,0,0,0,0,Gear_ShieldDmg_Defense,,0,,0,,0,1000000,
T18_ShieldDmg_Defense,18,0,0,0,0,0,0,0,0,0,0,0,0,Gear_ShieldDmg_Defense,,0,,0,,0,1000000,
T19_ShieldDmg_Defense,19,0,0,0,0,0,0,0,0,0,0,0,0,Gear_ShieldDmg_Defense,,0,,0,,0,1000000,
T20_ShieldDmg_Defense,20,0,0,0,0,0,0,0,0,0,0,0,0,Gear_ShieldDmg_Defense,,0,,0,,0,1000000,
T1_ShieldSupport_Heal,1,50,0,0,8,5,0,0,0,0,0,0,0,Gear_ShieldSupport_Heal,,0,,0,,0,0,
T2_ShieldSupport_Heal,2,65,0,0,8,5,0,0,0,0,0,0,0,Gear_ShieldSupport_Heal,Green_Bio_Mat,1,Green_Focus_Mat,1,,0,1100,
T3_ShieldSupport_Heal,3,80,0,0,8,5,0,0,0,0,0,0,0,Gear_ShieldSupport_Heal,Green_Bio_Mat,1,Green_Focus_Mat,1,Green_Damage_Mat,1,1900,
T4_ShieldSupport_Heal,4,100,0,0,10,5,0,0,0,0,0,0,0,Gear_ShieldSupport_Heal,Blue_Bio_Mat,1,Blue_Bio_Focus_Mat,1,Blue_Bio_Damage_Mat,1,2200,
T5_ShieldSupport_Heal,5,130,0,0,12,5,0,0,0,0,0,0,0,Gear_ShieldSupport_Heal,Blue_Bio_Mat,1,Blue_Bio_Focus_Mat,1,Blue_Bio_Damage_Mat,1,2400,
T6_ShieldSupport_Heal,6,140,0,0,13,5,0,0,0,0,0,0,0,Gear_ShieldSupport_Heal,Blue_Bio_Mat,2,Blue_Bio_Focus_Mat,2,Blue_Bio_Damage_Mat,2,2800,
T7_ShieldSupport_Heal,7,150,0,0,14,5,0,0,0,0,0,0,0,Gear_ShieldSupport_Heal,Blue_Bio_Mat,3,Blue_Bio_Focus_Mat,2,Blue_Bio_Damage_Mat,2,3400,
T8_ShieldSupport_Heal,8,160,0,0,15,5,0,0,0,0,0,0,0,Gear_ShieldSupport_Heal,Purple_Bio_Mat,1,Purple_Bio_Focus_Mat,1,Purple_Bio_Damage_Mat,1,4600,
T9_ShieldSupport_Heal,9,170,0,0,16,5,0,0,0,0,0,0,0,Gear_ShieldSupport_Heal,Purple_Bio_Mat,1,Purple_Bio_Focus_Mat,2,Purple_Bio_Damage_Mat,2,5800,
T10_ShieldSupport_Heal,10,180,0,0,17,5,0,0,0,0,0,0,0,Gear_ShieldSupport_Heal,Purple_Bio_Mat,4,Purple_Bio_Focus_Mat,3,Purple_serum4,8,7300,
T11_ShieldSupport_Heal,11,190,0,0,18,5,0,0,0,0,0,0,0,Gear_ShieldSupport_Heal,Purple_Bio_Mat,5,Purple_Bio_Focus_Mat,5,Purple_serum4,10,9200,
T12_ShieldSupport_Heal,12,200,0,0,20,5,0,0,0,0,0,0,0,Gear_ShieldSupport_Heal,Orange_Bio_Mat,1,Orange_Bio_Focus_Mat,2,Orange_serum4,12,10000,
T13_ShieldSupport_Heal,13,0,0,0,0,0,0,0,0,0,0,0,0,Gear_ShieldSupport_Heal,Orange_Bio_Mat,2,Orange_Bio_Focus_Mat,3,Orange_serum4,15,13000,
T14_ShieldSupport_Heal,14,0,0,0,0,0,0,0,0,0,0,0,0,Gear_ShieldSupport_Heal,Orange_Bio_Mat,4,Orange_Bio_Focus_Mat,4,Orange_serum4,25,14000,
T15_ShieldSupport_Heal,15,0,0,0,0,0,0,0,0,0,0,0,0,Gear_ShieldSupport_Heal,Orange_Bio_Mat,7,Orange_Bio_Focus_Mat,6,Orange_serum4,35,15000,
T16_ShieldSupport_Heal,16,0,0,0,0,0,0,0,0,0,0,0,0,Gear_ShieldSupport_Heal,,0,,0,,0,1000000,
T17_ShieldSupport_Heal,17,0,0,0,0,0,0,0,0,0,0,0,0,Gear_ShieldSupport_Heal,,0,,0,,0,1000000,
T18_ShieldSupport_Heal,18,0,0,0,0,0,0,0,0,0,0,0,0,Gear_ShieldSupport_Heal,,0,,0,,0,1000000,
T19_ShieldSupport_Heal,19,0,0,0,0,0,0,0,0,0,0,0,0,Gear_ShieldSupport_Heal,,0,,0,,0,1000000,
T20_ShieldSupport_Heal,20,0,0,0,0,0,0,0,0,0,0,0,0,Gear_ShieldSupport_Heal,,0,,0,,0,1000000,
T1_ShieldSupport_Stealth,1,0,5,0,4,5,0,0,0,0,0,0,0,Gear_ShieldSupport_Stealth,Green_Damage_Mat,1,Green_Focus_Mat,1,,0,0,
T2_ShieldSupport_Stealth,2,0,5,0,5,5,0,0,0,0,0,0,0,Gear_ShieldSupport_Stealth,Green_Tech_Mat,1,Green_Focus_Mat,1,,0,1100,
T3_ShieldSupport_Stealth,3,0,5,0,6,5,0,0,0,0,0,0,0,Gear_ShieldSupport_Stealth,Green_Tech_Mat,1,Green_Focus_Mat,1,Green_Resist_Mat,1,1900,
T4_ShieldSupport_Stealth,4,0,5,0,7,5,0,0,0,0,0,0,0,Gear_ShieldSupport_Stealth,Blue_Tech_Mat,1,Blue_Tech_Focus_Mat,1,Blue_Tech_Resist_Mat,1,2200,
T5_ShieldSupport_Stealth,5,0,10,0,8,5,0,0,0,0,0,0,0,Gear_ShieldSupport_Stealth,Blue_Tech_Mat,1,Blue_Tech_Focus_Mat,1,Blue_Tech_Resist_Mat,1,2400,
T6_ShieldSupport_Stealth,6,0,10,0,9,5,0,0,0,0,0,0,0,Gear_ShieldSupport_Stealth,Blue_Tech_Mat,2,Blue_Tech_Focus_Mat,2,Blue_Tech_Resist_Mat,2,2800,
T7_ShieldSupport_Stealth,7,0,12,0,10,5,0,0,0,0,0,0,0,Gear_ShieldSupport_Stealth,Blue_Tech_Mat,3,Blue_Tech_Focus_Mat,2,Blue_Tech_Resist_Mat,2,3400,
T8_ShieldSupport_Stealth,8,0,12,0,11,5,0,0,0,0,0,0,0,Gear_ShieldSupport_Stealth,Purple_Tech_Mat,1,Purple_Tech_Focus_Mat,1,Purple_Tech_Resist_Mat,1,4600,
T9_ShieldSupport_Stealth,9,0,12,0,12,5,0,0,0,0,0,0,0,Gear_ShieldSupport_Stealth,Purple_Tech_Mat,1,Purple_Tech_Focus_Mat,2,Purple_Tech_Resist_Mat,2,5800,
T10_ShieldSupport_Stealth,10,0,15,0,13,5,0,0,0,0,0,0,0,Gear_ShieldSupport_Stealth,Purple_Tech_Mat,4,Purple_Tech_Focus_Mat,3,Purple_equipment4,8,7300,
T11_ShieldSupport_Stealth,11,0,15,0,14,5,0,0,0,0,0,0,0,Gear_ShieldSupport_Stealth,Purple_Tech_Mat,5,Purple_Tech_Focus_Mat,5,Purple_equipment4,10,9200,
T12_ShieldSupport_Stealth,12,0,15,0,15,5,0,0,0,0,0,0,0,Gear_ShieldSupport_Stealth,Orange_Tech_Mat,1,Orange_Tech_Focus_Mat,2,Orange_equipment4,12,10000,
T13_ShieldSupport_Stealth,13,0,0,0,0,0,0,0,0,0,0,0,0,Gear_ShieldSupport_Stealth,Orange_Tech_Mat,2,Orange_Tech_Focus_Mat,3,Orange_equipment4,15,13000,
T14_ShieldSupport_Stealth,14,0,0,0,0,0,0,0,0,0,0,0,0,Gear_ShieldSupport_Stealth,Orange_Tech_Mat,4,Orange_Tech_Focus_Mat,4,Orange_equipment4,25,14000,
T15_ShieldSupport_Stealth,15,0,0,0,0,0,0,0,0,0,0,0,0,Gear_ShieldSupport_Stealth,Orange_Tech_Mat,7,Orange_Tech_Focus_Mat,6,Orange_equipment4,35,15000,
T16_ShieldSupport_Stealth,16,0,0,0,0,0,0,0,0,0,0,0,0,Gear_ShieldSupport_Stealth,,0,,0,,0,1000000,
T17_ShieldSupport_Stealth,17,0,0,0,0,0,0,0,0,0,0,0,0,Gear_ShieldSupport_Stealth,,0,,0,,0,1000000,
T18_ShieldSupport_Stealth,18,0,0,0,0,0,0,0,0,0,0,0,0,Gear_ShieldSupport_Stealth,,0,,0,,0,1000000,
T19_ShieldSupport_Stealth,19,0,0,0,0,0,0,0,0,0,0,0,0,Gear_ShieldSupport_Stealth,,0,,0,,0,1000000,
T20_ShieldSupport_Stealth,20,0,0,0,0,0,0,0,0,0,0,0,0,Gear_ShieldSupport_Stealth,,0,,0,,0,1000000,
T1_ShieldTank_Stun,1,5,5,0,0,7,0,0,0,0,0,0,0,Gear_ShieldTank_Stun,Green_Damage_Mat,1,Green_Focus_Mat,1,,0,0,
T2_ShieldTank_Stun,2,5,10,0,0,7,0,0,0,0,0,0,0,Gear_ShieldTank_Stun,Green_Tech_Mat,1,Green_Armor_Mat,1,,0,1100,
T3_ShieldTank_Stun,3,5,10,0,0,8,0,0,0,0,0,0,0,Gear_ShieldTank_Stun,Green_Tech_Mat,1,Green_Armor_Mat,1,Green_Resist_Mat,1,1900,
T4_ShieldTank_Stun,4,5,15,0,0,8,0,0,0,0,0,0,0,Gear_ShieldTank_Stun,Blue_Tech_Mat,1,Blue_Tech_Armor_Mat,1,Blue_Tech_Resist_Mat,1,2200,
T5_ShieldTank_Stun,5,5,20,0,0,10,0,0,0,0,0,0,0,Gear_ShieldTank_Stun,Blue_Tech_Mat,1,Blue_Tech_Armor_Mat,1,Blue_Tech_Resist_Mat,1,2400,
T6_ShieldTank_Stun,6,10,35,0,0,10,0,0,0,0,0,0,0,Gear_ShieldTank_Stun,Blue_Tech_Mat,2,Blue_Tech_Armor_Mat,2,Blue_Tech_Resist_Mat,2,2800,
T7_ShieldTank_Stun,7,15,50,0,0,15,0,0,0,0,0,0,0,Gear_ShieldTank_Stun,Blue_Tech_Mat,3,Blue_Tech_Armor_Mat,2,Blue_Tech_Resist_Mat,2,3400,
T8_ShieldTank_Stun,8,20,65,0,0,15,0,0,0,0,0,0,0,Gear_ShieldTank_Stun,Purple_Tech_Mat,1,Purple_Tech_Armor_Mat,1,Purple_Tech_Resist_Mat,1,4600,
T9_ShieldTank_Stun,9,25,65,0,0,15,0,0,0,0,0,0,0,Gear_ShieldTank_Stun,Purple_Tech_Mat,1,Purple_Tech_Armor_Mat,2,Purple_Tech_Resist_Mat,2,5800,
T10_ShieldTank_Stun,10,30,75,0,0,15,0,0,0,0,0,0,0,Gear_ShieldTank_Stun,Purple_Tech_Mat,4,Purple_Tech_Armor_Mat,3,Purple_equipment4,8,7300,
T11_ShieldTank_Stun,11,35,75,0,0,15,0,0,0,0,0,0,0,Gear_ShieldTank_Stun,Purple_Tech_Mat,5,Purple_Tech_Armor_Mat,5,Purple_equipment4,10,9200,
T12_ShieldTank_Stun,12,40,80,0,0,15,0,0,0,0,0,0,0,Gear_ShieldTank_Stun,Orange_Tech_Mat,1,Orange_Tech_Armor_Mat,2,Orange_equipment4,12,10000,
T13_ShieldTank_Stun,13,0,0,0,0,0,0,0,0,0,0,0,0,Gear_ShieldTank_Stun,Orange_Tech_Mat,2,Orange_Tech_Armor_Mat,3,Orange_equipment4,15,13000,
T14_ShieldTank_Stun,14,0,0,0,0,0,0,0,0,0,0,0,0,Gear_ShieldTank_Stun,Orange_Tech_Mat,4,Orange_Tech_Armor_Mat,4,Orange_equipment4,25,14000,
T15_ShieldTank_Stun,15,0,0,0,0,0,0,0,0,0,0,0,0,Gear_ShieldTank_Stun,Orange_Tech_Mat,7,Orange_Tech_Armor_Mat,6,Orange_equipment4,35,15000,
T16_ShieldTank_Stun,16,0,0,0,0,0,0,0,0,0,0,0,0,Gear_ShieldTank_Stun,,0,,0,,0,1000000,
T17_ShieldTank_Stun,17,0,0,0,0,0,0,0,0,0,0,0,0,Gear_ShieldTank_Stun,,0,,0,,0,1000000,
T18_ShieldTank_Stun,18,0,0,0,0,0,0,0,0,0,0,0,0,Gear_ShieldTank_Stun,,0,,0,,0,1000000,
T19_ShieldTank_Stun,19,0,0,0,0,0,0,0,0,0,0,0,0,Gear_ShieldTank_Stun,,0,,0,,0,1000000,
T20_ShieldTank_Stun,20,0,0,0,0,0,0,0,0,0,0,0,0,Gear_ShieldTank_Stun,,0,,0,,0,1000000,
T1_SpiderMan,1,60,25,0,4,0,0,0,0,0,0,0,0,Gear_SpiderMan,,0,,0,,0,0,
T2_SpiderMan,2,140,30,0,6,0,0,0,0,0,0,0,0,Gear_SpiderMan,Green_Tech_Mat,1,Green_Focus_Mat,1,,0,1100,
T3_SpiderMan,3,140,35,0,8,0,0,0,0,0,0,0,0,Gear_SpiderMan,Green_Tech_Mat,1,Green_Resist_Mat,1,Green_Focus_Mat,1,1900,
T4_SpiderMan,4,180,40,0,11,0,0,0,0,0,0,0,0,Gear_SpiderMan,Blue_Tech_Mat,1,Blue_Tech_Resist_Mat,1,Blue_Tech_Focus_Mat,1,2200,
T5_SpiderMan,5,200,45,0,11,0,0,0,0,0,0,0,0,Gear_SpiderMan,Blue_Tech_Mat,1,Blue_Tech_Resist_Mat,1,Blue_Tech_Focus_Mat,1,2400,
T6_SpiderMan,6,240,50,0,13,0,0,0,0,0,0,0,0,Gear_SpiderMan,Blue_Tech_Mat,2,Blue_Tech_Resist_Mat,2,Blue_Tech_Focus_Mat,2,2800,
T7_SpiderMan,7,245,50,0,14,0,0,0,0,0,0,0,0,Gear_SpiderMan,Blue_Tech_Mat,3,Blue_Tech_Resist_Mat,2,Blue_Tech_Focus_Mat,2,3400,
T8_SpiderMan,8,245,55,0,14,0,0,0,0,0,0,0,0,Gear_SpiderMan,Purple_Tech_Mat,1,Purple_Tech_Resist_Mat,1,Purple_Tech_Focus_Mat,1,4600,
T9_SpiderMan,9,250,55,0,15,0,0,0,0,0,0,0,0,Gear_SpiderMan,Purple_Tech_Mat,1,Purple_Tech_Resist_Mat,2,Purple_Tech_Focus_Mat,2,5800,
T10_SpiderMan,10,250,60,0,15,0,0,0,0,0,0,0,0,Gear_SpiderMan,Purple_Tech_Mat,4,Purple_Tech_Resist_Mat,3,Purple_serum3,8,7300,
T11_SpiderMan,11,250,60,0,16,0,0,0,0,0,0,0,0,Gear_SpiderMan,Purple_Tech_Mat,5,Purple_Tech_Resist_Mat,5,Purple_serum3,10,9200,
T12_SpiderMan,12,250,70,0,17,0,0,0,0,0,0,0,0,Gear_SpiderMan,Orange_Tech_Mat,1,Orange_Tech_Resist_Mat,2,Orange_serum3,12,10000,
T13_SpiderMan,13,0,0,0,0,0,0,0,0,0,0,0,0,Gear_SpiderMan,Orange_Tech_Mat,2,Orange_Tech_Resist_Mat,3,Orange_serum3,15,13000,
T14_SpiderMan,14,0,0,0,0,0,0,0,0,0,0,0,0,Gear_SpiderMan,Orange_Tech_Mat,4,Orange_Tech_Resist_Mat,4,Orange_serum3,25,14000,
T15_SpiderMan,15,0,0,0,0,0,0,0,0,0,0,0,0,Gear_SpiderMan,Orange_Tech_Mat,7,Orange_Tech_Resist_Mat,6,Orange_serum3,35,15000,
T16_SpiderMan,16,0,0,0,0,0,0,0,0,0,0,0,0,Gear_SpiderMan,,0,,0,,0,1000000,
T17_SpiderMan,17,0,0,0,0,0,0,0,0,0,0,0,0,Gear_SpiderMan,,0,,0,,0,1000000,
T18_SpiderMan,18,0,0,0,0,0,0,0,0,0,0,0,0,Gear_SpiderMan,,0,,0,,0,1000000,
T19_SpiderMan,19,0,0,0,0,0,0,0,0,0,0,0,0,Gear_SpiderMan,,0,,0,,0,1000000,
T20_SpiderMan,20,0,0,0,0,0,0,0,0,0,0,0,0,Gear_SpiderMan,,0,,0,,0,1000000,
T1_StarLord,1,0,5,5,0,8,0,0,0,0,0,0,0,Gear_StarLord,Green_Damage_Mat,1,Green_Focus_Mat,1,,0,0,
T2_StarLord,2,0,5,5,0,8,0,0,0,0,0,0,0,Gear_StarLord,Green_Tech_Mat,1,Green_Resist_Mat,1,,0,1100,
T3_StarLord,3,0,5,5,0,10,0,0,0,0,0,0,0,Gear_StarLord,Green_Tech_Mat,1,Green_Resist_Mat,1,Green_Armor_Mat,1,1900,
T4_StarLord,4,0,7,15,0,10,0,0,0,0,0,0,0,Gear_StarLord,Blue_Tech_Mat,1,Blue_Tech_Resist_Mat,1,Blue_Tech_Armor_Mat,1,2200,
T5_StarLord,5,0,7,15,0,13,0,0,0,0,0,0,0,Gear_StarLord,Blue_Tech_Mat,1,Blue_Tech_Resist_Mat,1,Blue_Tech_Armor_Mat,1,2400,
T6_StarLord,6,0,7,20,0,13,0,0,0,0,0,0,0,Gear_StarLord,Blue_Tech_Mat,2,Blue_Tech_Resist_Mat,2,Blue_Tech_Armor_Mat,2,2800,
T7_StarLord,7,0,9,25,0,13,0,0,0,0,0,0,0,Gear_StarLord,Blue_Tech_Mat,3,Blue_Tech_Resist_Mat,2,Blue_Tech_Armor_Mat,2,3400,
T8_StarLord,8,0,9,30,0,13,0,0,0,0,0,0,0,Gear_StarLord,Purple_Tech_Mat,1,Purple_Tech_Resist_Mat,1,Purple_Tech_Armor_Mat,1,4600,
T9_StarLord,9,0,9,35,0,13,0,0,0,0,0,0,0,Gear_StarLord,Purple_Tech_Mat,1,Purple_Tech_Resist_Mat,2,Purple_Tech_Armor_Mat,2,5800,
T10_StarLord,10,0,10,35,0,13,0,0,0,0,0,0,0,Gear_StarLord,Purple_Tech_Mat,4,Purple_Tech_Resist_Mat,3,Purple_metal1,8,7300,
T11_StarLord,11,0,10,40,0,15,0,0,0,0,0,0,0,Gear_StarLord,Purple_Tech_Mat,5,Purple_Tech_Resist_Mat,5,Purple_metal1,10,9200,
T12_StarLord,12,0,10,40,0,15,0,0,0,0,0,0,0,Gear_StarLord,Orange_Tech_Mat,1,Orange_Tech_Resist_Mat,2,Orange_metal1,12,10000,
T13_StarLord,13,0,0,0,0,0,0,0,0,0,0,0,0,Gear_StarLord,Orange_Tech_Mat,2,Orange_Tech_Resist_Mat,3,Orange_metal1,15,13000,
T14_StarLord,14,0,0,0,0,0,0,0,0,0,0,0,0,Gear_StarLord,Orange_Tech_Mat,4,Orange_Tech_Resist_Mat,4,Orange_metal1,25,14000,
T15_StarLord,15,0,0,0,0,0,0,0,0,0,0,0,0,Gear_StarLord,Orange_Tech_Mat,7,Orange_Tech_Resist_Mat,6,Orange_metal1,35,15000,
T16_StarLord,16,0,0,0,0,0,0,0,0,0,0,0,0,Gear_StarLord,,0,,0,,0,1000000,
T17_StarLord,17,0,0,0,0,0,0,0,0,0,0,0,0,Gear_StarLord,,0,,0,,0,1000000,
T18_StarLord,18,0,0,0,0,0,0,0,0,0,0,0,0,Gear_StarLord,,0,,0,,0,1000000,
T19_StarLord,19,0,0,0,0,0,0,0,0,0,0,0,0,Gear_StarLord,,0,,0,,0,1000000,
T20_StarLord,20,0,0,0,0,0,0,0,0,0,0,0,0,Gear_StarLord,,0,,0,,0,1000000,
T1_Storm,1,150,30,0,20,0,0,0,0,0,0,0,0,Gear_Storm,Green_Damage_Mat,1,Green_Focus_Mat,1,,0,0,
T2_Storm,2,200,40,0,20,0,0,0,0,0,0,0,0,Gear_Storm,Green_Bio_Mat,1,Green_Resist_Mat,1,,0,1100,
T3_Storm,3,250,50,0,20,0,0,0,0,0,0,0,0,Gear_Storm,Green_Bio_Mat,1,Green_Resist_Mat,1,Green_Focus_Mat,1,1900,
T4_Storm,4,300,55,0,25,0,0,0,0,0,0,0,0,Gear_Storm,Blue_Bio_Mat,1,Blue_Bio_Resist_Mat,1,Blue_Bio_Focus_Mat,1,2200,
T5_Storm,5,350,60,0,25,0,0,0,0,0,0,0,0,Gear_Storm,Blue_Bio_Mat,1,Blue_Bio_Resist_Mat,1,Blue_Bio_Focus_Mat,1,2400,
T6_Storm,6,400,65,0,30,0,0,0,0,0,0,0,0,Gear_Storm,Blue_Bio_Mat,2,Blue_Bio_Resist_Mat,2,Blue_Bio_Focus_Mat,2,2800,
T7_Storm,7,500,70,0,30,0,0,0,0,0,0,0,0,Gear_Storm,Blue_Bio_Mat,3,Blue_Bio_Resist_Mat,2,Blue_Bio_Focus_Mat,2,3400,
